Glance-LR,Glance-B-noCC,Glance-B-NT,Glance-B-NT-noCC,Glance-B-NFC,Glance-B-NFC-noCC
0.3581509653951819,0.3581509653951819,0.3592156753228165,0.3592156753228165,0.3592680381061428,0.3592680381061428
0.2128568196087054,0.2128568196087054,0.2132551891617986,0.2132551891617986,0.2130161674299427,0.2130161674299427
0.129265972921562,0.129265972921562,0.1298487561075678,0.1298487561075678,0.1299303457536086,0.1299303457536086
0.2183519555396557,0.2183519555396557,0.2187409003552501,0.2187409003552501,0.2186514638468514,0.2186514638468514
0.1464544014008521,0.1464544014008521,0.1463290317144202,0.1463290317144202,0.1465078376606427,0.1465078376606427
0.0810226579647247,0.0810226579647247,0.0810662229948676,0.0810662229948676,0.0810620739443778,0.0810620739443778
0.203719470727776,0.203719470727776,0.2061559221834888,0.2061559221834888,0.2051974061162964,0.2051974061162964
0.2021175067104086,0.2021175067104086,0.2039864797693607,0.2039864797693607,0.2034446764091858,0.2034446764091858
0.1660822850745572,0.1660822850745572,0.1669918989939825,0.1669918989939825,0.1668713945858535,0.1668713945858535
0.1509527071318617,0.1509527071318617,0.1518954710505189,0.1518954710505189,0.1517923562469157,0.1517923562469157
0.1314039518059628,0.1314039518059628,0.1317881642853155,0.1317881642853155,0.1317750288159359,0.1317750288159359
0.1006681689808209,0.1006681689808209,0.1009043406382539,0.1009043406382539,0.1009273017716154,0.1009273017716154
0.0405915022969853,0.0405915022969853,0.0407482262440779,0.0407482262440779,0.0407710818196956,0.0407710818196956
0.1686640664504472,0.1686640664504472,0.1697108091482091,0.1697108091482091,0.1693404232705395,0.1693404232705395
0.1599163172042167,0.1599163172042167,0.1610862453461638,0.1610862453461638,0.1605059860800506,0.1605059860800506
0.1547754854368932,0.1547754854368932,0.155816140776699,0.155816140776699,0.1550849514563106,0.1550849514563106
0.1390123022543081,0.1390123022543081,0.1399204836714747,0.1399204836714747,0.1393121462777536,0.1393121462777536
0.127551823953338,0.127551823953338,0.1280786170865624,0.1280786170865624,0.127709318807601,0.127709318807601
0.1015950432533618,0.1015950432533618,0.1018609285574245,0.1018609285574245,0.1016514431663448,0.1016514431663448
0.4841723948133072,0.4841723948133072,0.4846716075931543,0.4846716075931543,0.4846844079208428,0.4846844079208428
0.2534921458085886,0.2534921458085886,0.2545627917091858,0.2545627917091858,0.2538769091791157,0.2538769091791157
0.2985435801191616,0.2985435801191616,0.3045691478079788,0.3045691478079788,0.3015740389621241,0.3015740389621241
0.315204038807351,0.315204038807351,0.3205006846734246,0.3205006846734246,0.3178538934482727,0.3178538934482727
0.3809285204956734,0.3809285204956734,0.3869182292971535,0.3869182292971535,0.3837460733488793,0.3837460733488793
0.3750975417660231,0.3750975417660231,0.3799029482112201,0.3799029482112201,0.3774675798390697,0.3774675798390697
0.3547115183820536,0.3547115183820536,0.3594508213258014,0.3594508213258014,0.3570652423981793,0.3570652423981793
0.3493001115963793,0.3493001115963793,0.3528029979471777,0.3528029979471777,0.351259936899825,0.351259936899825
0.2942099362482669,0.2942099362482669,0.297108948461268,0.297108948461268,0.2959513337446348,0.2959513337446348
0.2365931090292259,0.2365931090292259,0.2381182109620592,0.2381182109620592,0.2389118864577173,0.2389118864577173
0.3366776120029965,0.3366776120029965,0.3374197478138499,0.3374197478138499,0.338112874656062,0.338112874656062
0.1860560286462251,0.1860560286462251,0.1864592423193813,0.1864592423193813,0.1871031805735263,0.1871031805735263
0.2865936870462158,0.2865936870462158,0.2870544865925055,0.2870544865925055,0.2875566399442314,0.2875566399442314
0.1439032939549248,0.1439032939549248,0.1442111844785281,0.1442111844785281,0.1444053923472626,0.1444053923472626
0.0303625526870389,0.0303625526870389,0.0303987750263435,0.0303987750263435,0.0303674920969441,0.0303674920969441
0.291785015029093,0.291785015029093,0.2921802755793324,0.2921802755793324,0.2920423939920396,0.2920423939920396
0.1270435798491875,0.1270435798491875,0.1272701525825751,0.1272701525825751,0.1270577406450242,0.1270577406450242
0.1425345770344162,0.1425345770344162,0.1429655837889996,0.1429655837889996,0.1427597298166613,0.1427597298166613
0.1626469901343819,0.1626469901343819,0.162855285332862,0.162855285332862,0.1627984775514583,0.1627984775514583
0.1214129046667315,0.1214129046667315,0.1217851436556159,0.1217851436556159,0.121510259479209,0.121510259479209
0.1847142802527594,0.1847142802527594,0.1849491258827192,0.1849491258827192,0.1847907416206533,0.1847907416206533
0.0780914701224896,0.0780914701224896,0.0783726586125074,0.0783726586125074,0.0780964032538934,0.0780964032538934
0.1223567455949818,0.1223567455949818,0.1225320697010724,0.1225320697010724,0.1222836938841107,0.1222836938841107
0.0656547319431952,0.0656547319431952,0.0658445212770346,0.0658445212770346,0.0656258509576109,0.0656258509576109
0.1888228992657229,0.1888228992657229,0.1892784876108701,0.1892784876108701,0.1888146904667112,0.1888146904667112
0.170216065758434,0.170216065758434,0.1706037923744378,0.1706037923744378,0.1702242284240341,0.1702242284240341
0.0959530190932079,0.0959530190932079,0.0963137447288966,0.0963137447288966,0.0959926989131336,0.0959926989131336
0.1303607113590293,0.1303607113590293,0.131086734620527,0.131086734620527,0.1305871443564271,0.1305871443564271
0.3400381655982945,0.3400381655982945,0.3411708686100579,0.3411708686100579,0.3407488104814709,0.3407488104814709
0.1803464489235348,0.1803464489235348,0.1810031451415313,0.1810031451415313,0.1808731392912681,0.1808731392912681
0.2589293385489024,0.2589293385489024,0.2594367379889798,0.2594367379889798,0.2594075584684642,0.2594075584684642
0.23620688862707,0.23620688862707,0.2365684641772087,0.2365684641772087,0.236395336901083,0.236395336901083
0.0826047816871166,0.0826047816871166,0.0826507108689112,0.0826507108689112,0.0826231533598344,0.0826231533598344
0.0590759724324969,0.0590759724324969,0.0591116067816981,0.0591116067816981,0.059094271152357,0.059094271152357
0.0524205979327572,0.0524205979327572,0.0525715773552563,0.0525715773552563,0.0525643448080708,0.0525643448080708
0.2839816304248173,0.2839816304248173,0.2848384327518524,0.2848384327518524,0.2856085546878256,0.2856085546878256
0.2814317528587693,0.2814317528587693,0.2821392743565379,0.2821392743565379,0.2828673889956136,0.2828673889956136
0.2211739102605133,0.2211739102605133,0.223721436343852,0.223721436343852,0.2231965691608526,0.2231965691608526
0.2305066177500923,0.2305066177500923,0.2332326976726411,0.2332326976726411,0.2329906625393307,0.2329906625393307
0.2278008351099393,0.2278008351099393,0.2303616707244768,0.2303616707244768,0.2302229062330486,0.2302229062330486
0.2291312126369071,0.2291312126369071,0.2313784526770519,0.2313784526770519,0.2312475454902474,0.2312475454902474
0.2398581420549699,0.2398581420549699,0.2409220766426953,0.2409220766426953,0.2417889863067678,0.2417889863067678
0.2083479042813608,0.2083479042813608,0.209829977852159,0.209829977852159,0.2097134102679389,0.2097134102679389
0.1607290613220557,0.1607290613220557,0.1621694094572645,0.1621694094572645,0.1618935981122245,0.1618935981122245
0.1516080079378976,0.1516080079378976,0.1527899375474231,0.1527899375474231,0.1524616237669993,0.1524616237669993
0.1402647369298294,0.1402647369298294,0.1411258958831046,0.1411258958831046,0.1409106061447858,0.1409106061447858
0.1453133176125204,0.1453133176125204,0.146278312753566,0.146278312753566,0.1459725044342206,0.1459725044342206
0.2055203221546538,0.2055203221546538,0.2071588111580286,0.2071588111580286,0.2064414627386406,0.2064414627386406
0.162862010221465,0.162862010221465,0.1643384440658716,0.1643384440658716,0.1637219112517238,0.1637219112517238
0.103008554900356,0.103008554900356,0.1039598766079785,0.1039598766079785,0.10360313096762,0.10360313096762
0.1600160858315692,0.1600160858315692,0.1616626072704923,0.1616626072704923,0.1608810786612339,0.1608810786612339
0.1432899733376424,0.1432899733376424,0.1438690043359995,0.1438690043359995,0.1437141472085319,0.1437141472085319
0.1832547610413301,0.1832547610413301,0.1831778371190892,0.1831778371190892,0.1858042396070286,0.1858042396070286
0.1431343741777037,0.1431343741777037,0.1430905183755811,0.1430905183755811,0.1448118586088939,0.1448118586088939
0.1401583340152197,0.1401583340152197,0.140434497995254,0.140434497995254,0.1408845429997545,0.1408845429997545
0.134775222956986,0.134775222956986,0.1348358915246011,0.1348358915246011,0.1355032457683674,0.1355032457683674
0.1044302217607061,0.1044302217607061,0.1045001148243188,0.1045001148243188,0.104929457929368,0.104929457929368
0.2414013609427018,0.2414013609427018,0.2410718644133985,0.2410718644133985,0.241474582393658,0.241474582393658
0.2195679019994135,0.2195679019994135,0.2196814815732629,0.2196814815732629,0.219883859723031,0.219883859723031
0.1747723232820675,0.1747723232820675,0.1747363766915117,0.1747363766915117,0.174919704303346,0.174919704303346
0.2292019239333749,0.2292019239333749,0.2311169502093168,0.2311169502093168,0.2296918143760577,0.2296918143760577
0.2029301885943196,0.2029301885943196,0.2047531169824908,0.2047531169824908,0.2035828419678624,0.2035828419678624
0.2023374565303517,0.2023374565303517,0.2040542325130959,0.2040542325130959,0.2029097151912664,0.2029097151912664
0.2035891891891892,0.2035891891891892,0.2054918918918919,0.2054918918918919,0.2042378378378378,0.2042378378378378
0.199018771331058,0.199018771331058,0.2008319112627986,0.2008319112627986,0.199466723549488,0.199466723549488
0.193577274715205,0.193577274715205,0.1946393985463481,0.1946393985463481,0.193681404502572,0.193681404502572
0.1772933122696156,0.1772933122696156,0.1781990521327014,0.1781990521327014,0.1773354397051079,0.1773354397051079
0.1816069418727081,0.1816069418727081,0.1834222851541226,0.1834222851541226,0.1820063173946193,0.1820063173946193
0.1798509643483343,0.1798509643483343,0.1815312682641729,0.1815312682641729,0.1802454704850964,0.1802454704850964
0.1720076887766812,0.1720076887766812,0.1735999540968556,0.1735999540968556,0.1723376176268074,0.1723376176268074
0.177321957840503,0.177321957840503,0.1786100108030248,0.1786100108030248,0.17769590870059,0.17769590870059
0.1598704912490572,0.1598704912490572,0.160520635581099,0.160520635581099,0.1600655345486698,0.1600655345486698
0.0268283901724416,0.0268283901724416,0.0268904641894995,0.0268904641894995,0.0268283901724416,0.0268283901724416
0.0546489805006839,0.0546489805006839,0.0548080287559245,0.0548080287559245,0.0547671306331483,0.0547671306331483
0.0526021503540529,0.0526021503540529,0.0525936138155339,0.0525936138155339,0.0526149551618314,0.0526149551618314
0.0227818306190862,0.0227818306190862,0.0228115719123226,0.0228115719123226,0.0228370644493824,0.0228370644493824
0.2648409479435524,0.2648409479435524,0.2711762142593772,0.2711762142593772,0.2673884624409211,0.2673884624409211
0.2390214067278287,0.2390214067278287,0.2458409785932721,0.2458409785932721,0.2418042813455657,0.2418042813455657
0.2852008784967944,0.2852008784967944,0.2907913126428112,0.2907913126428112,0.2878629899948976,0.2878629899948976
0.2713759188743407,0.2713759188743407,0.2768942556354232,0.2768942556354232,0.2736361970310941,0.2736361970310941
0.2218051737506167,0.2218051737506167,0.2265630506802002,0.2265630506802002,0.2234968633255797,0.2234968633255797
0.2441493360060135,0.2441493360060135,0.2480414265430552,0.2480414265430552,0.245101478326234,0.245101478326234
0.2385230859575717,0.2385230859575717,0.241532702048007,0.241532702048007,0.2395507597445496,0.2395507597445496
0.2345921907378518,0.2345921907378518,0.2374793359565996,0.2374793359565996,0.235558453048965,0.235558453048965
0.171050922317485,0.171050922317485,0.1740820126439768,0.1740820126439768,0.1721226292543518,0.1721226292543518
0.1677206204991869,0.1677206204991869,0.1696048318405905,0.1696048318405905,0.1680991835084187,0.1680991835084187
0.1116703999194624,0.1116703999194624,0.1134237703336437,0.1134237703336437,0.1119975838723479,0.1119975838723479
0.1491087801657742,0.1491087801657742,0.1501357001393677,0.1501357001393677,0.149944986429986,0.149944986429986
0.165806405995899,0.165806405995899,0.1669377076999222,0.1669377076999222,0.1682245633882486,0.1682245633882486
0.2075901584091675,0.2075901584091675,0.2090192113245702,0.2090192113245702,0.2094371418941692,0.2094371418941692
0.1765571654341243,0.1765571654341243,0.1770638549420323,0.1770638549420323,0.1778480172756994,0.1778480172756994
0.1514096242917399,0.1514096242917399,0.1520302497442793,0.1520302497442793,0.1527772989001138,0.1527772989001138
0.203780589321076,0.203780589321076,0.2042976283420109,0.2042976283420109,0.2047216003391776,0.2047216003391776
0.1089913099518697,0.1089913099518697,0.1093953792881219,0.1093953792881219,0.1096920377881551,0.1096920377881551
0.1071294158334265,0.1071294158334265,0.1077651534416291,0.1077651534416291,0.1078516137563446,0.1078516137563446
0.1101184470721175,0.1101184470721175,0.1107036200008071,0.1107036200008071,0.1108095564792768,0.1108095564792768
0.0985937405898058,0.0985937405898058,0.0989099231124405,0.0989099231124405,0.0989801858952482,0.0989801858952482
0.0918876475967081,0.0918876475967081,0.0923050928318689,0.0923050928318689,0.0922703057289388,0.0922703057289388
0.0822847600805461,0.0822847600805461,0.0825303275870536,0.0825303275870536,0.0824517459849712,0.0824517459849712
0.0619097228983701,0.0619097228983701,0.0621726091951784,0.0621726091951784,0.0620460343115299,0.0620460343115299
0.0472742078552836,0.0472742078552836,0.047497176537878,0.047497176537878,0.047380845051307,0.047380845051307
0.2151801766591104,0.2151801766591104,0.2163370593293207,0.2163370593293207,0.2154459470022668,0.2154459470022668
0.2312326086291777,0.2312326086291777,0.2332201938660061,0.2332201938660061,0.2318900406690517,0.2318900406690517
0.2393468737554759,0.2393468737554759,0.2398041211263035,0.2398041211263035,0.2395386226529197,0.2395386226529197
